SubNum,Trial,Order,IDAll,IDSI,IDSD,IDSI_NoSat,SouthernnessIndividual,Healthfulness,Tastiness,Fillingness,Want,Southernness,ConsHealthy,ConsFilling,ConsTasty
69,16,1,4.4286,4.6,4,4.3333,3,6,4,7,NaN,4.519,4.7179,5.5513,4.9241
69,17,1,4.4286,4.6,4,4.3333,3,7,7,4,7,5.3038,5.6582,3.9241,4.1139
69,18,1,4.4286,4.6,4,4.3333,5,2,7,4,4,5.6835,4.7342,3.0127,6.0886
69,19,1,4.4286,4.6,4,4.3333,1,1,1,7,NaN,3.1139,2.7089,5.6282,6.1392
69,20,1,4.4286,4.6,4,4.3333,3,1,7,7,3,3.2785,2.0641,5.0759,6.0127
69,21,1,4.4286,4.6,4,4.3333,1,2,3,7,NaN,1.8228,2.519,6.0759,6.3165
69,22,1,4.4286,4.6,4,4.3333,1,1,7,7,4,2.6835,2.6835,4.0253,4.4557
69,23,1,4.4286,4.6,4,4.3333,2,1,3,7,NaN,3.038,2.0253,5.0506,6.2911
69,24,1,4.4286,4.6,4,4.3333,1,2,5,7,2,1.6962,2.3671,6.1772,6.1266
70,1,1,4,3.7,4.75,2.8333,7,3,7,7,7,6.6709,2.2785,6.4304,6.6329
70,2,1,4,3.7,4.75,2.8333,7,4,4,4,4,6.4557,3.3077,5.6329,5.557
70,3,1,4,3.7,4.75,2.8333,7,7,1,4,1,5.9114,3.557,4.359,5.0886
70,4,1,4,3.7,4.75,2.8333,7,5,7,7,4,6.5316,2.3544,6.3291,6.1013
70,5,1,4,3.7,4.75,2.8333,4,7,7,5,4,6.0253,2.7468,5.2436,5.9241
70,6,1,4,3.7,4.75,2.8333,7,5,7,4,7,6.5949,3.9114,3.0513,6.1266
70,7,1,4,3.7,4.75,2.8333,4,7,7,7,7,3.2658,6.1266,5.8228,5.962
70,8,1,4,3.7,4.75,2.8333,5,7,4,5,1,2.4231,6.1282,4.9231,5.2179
70,9,1,4,3.7,4.75,2.8333,3,7,1,3,1,2.9114,4.8462,5.038,4.5696
70,10,1,4,3.7,4.75,2.8333,1,7,4,5,2,2.8228,4.7468,5,4.7722
70,11,1,4,3.7,4.75,2.8333,4,7,7,1,6,4.1013,5.7848,3.3165,5.962
70,12,1,4,3.7,4.75,2.8333,1,7,7,5,4,2.481,6.6456,3.4937,4.6709
70,13,1,4,3.7,4.75,2.8333,4,7,1,4,1,5.6329,5.0886,5.1013,3.9494
70,14,1,4,3.7,4.75,2.8333,4,7,1,1,1,5.4051,5.4557,4.859,4.3544
70,15,1,4,3.7,4.75,2.8333,7,7,7,3,4,5.7722,5.6962,5,6.0886
70,16,1,4,3.7,4.75,2.8333,4,7,4,5,1,4.519,4.7179,5.5513,4.9241
70,17,1,4,3.7,4.75,2.8333,6,7,1,4,1,5.3038,5.6582,3.9241,4.1139
70,18,1,4,3.7,4.75,2.8333,5,7,7,1,7,5.6835,4.7342,3.0127,6.0886
70,19,1,4,3.7,4.75,2.8333,1,4,7,6,2,3.1139,2.7089,5.6282,6.1392
70,20,1,4,3.7,4.75,2.8333,1,4,7,5,7,3.2785,2.0641,5.0759,6.0127
70,21,1,4,3.7,4.75,2.8333,1,3,7,6,6,1.8228,2.519,6.0759,6.3165
70,22,1,4,3.7,4.75,2.8333,1,5,7,4,7,2.6835,2.6835,4.0253,4.4557
70,23,1,4,3.7,4.75,2.8333,4,4,7,5,5,3.038,2.0253,5.0506,6.2911
70,24,1,4,3.7,4.75,2.8333,1,1,7,5,7,1.6962,2.3671,6.1772,6.1266
71,1,1,2.5,2.3,3,1.8333,7,1,7,5,5,6.6709,2.2785,6.4304,6.6329
71,2,1,2.5,2.3,3,1.8333,4,2,6,5,6,6.4557,3.3077,5.6329,5.557
71,3,1,2.5,2.3,3,1.8333,4,3,5,3,4,5.9114,3.557,4.359,5.0886
71,4,1,2.5,2.3,3,1.8333,7,1,7,5,7,6.5316,2.3544,6.3291,6.1013
71,5,1,2.5,2.3,3,1.8333,7,2,7,6,6,6.0253,2.7468,5.2436,5.9241
71,6,1,2.5,2.3,3,1.8333,7,3,7,1,7,6.5949,3.9114,3.0513,6.1266
71,7,1,2.5,2.3,3,1.8333,4,4,7,7,6,3.2658,6.1266,5.8228,5.962
71,8,1,2.5,2.3,3,1.8333,2,6,7,5,6,2.4231,6.1282,4.9231,5.2179
71,9,1,2.5,2.3,3,1.8333,4,5,5,7,3,2.9114,4.8462,5.038,4.5696
71,10,1,2.5,2.3,3,1.8333,2,2,5,6,4,2.8228,4.7468,5,4.7722
71,11,1,2.5,2.3,3,1.8333,2,7,7,1,6,4.1013,5.7848,3.3165,5.962
71,12,1,2.5,2.3,3,1.8333,3,7,2,1,1,2.481,6.6456,3.4937,4.6709
71,13,1,2.5,2.3,3,1.8333,7,4,2,7,2,5.6329,5.0886,5.1013,3.9494
71,14,1,2.5,2.3,3,1.8333,4,4,2,5,1,5.4051,5.4557,4.859,4.3544
71,15,1,2.5,2.3,3,1.8333,4,6,6,2,5,5.7722,5.6962,5,6.0886
71,16,1,2.5,2.3,3,1.8333,7,3,3,6,1,4.519,4.7179,5.5513,4.9241
71,17,1,2.5,2.3,3,1.8333,4,6,2,1,1,5.3038,5.6582,3.9241,4.1139
71,18,1,2.5,2.3,3,1.8333,4,6,7,1,5,5.6835,4.7342,3.0127,6.0886
71,19,1,2.5,2.3,3,1.8333,4,1,7,7,7,3.1139,2.7089,5.6282,6.1392
71,20,1,2.5,2.3,3,1.8333,4,1,7,7,4,3.2785,2.0641,5.0759,6.0127
71,21,1,2.5,2.3,3,1.8333,1,1,7,7,7,1.8228,2.519,6.0759,6.3165
71,22,1,2.5,2.3,3,1.8333,4,2,4,5,1,2.6835,2.6835,4.0253,4.4557
71,23,1,2.5,2.3,3,1.8333,4,1,7,7,7,3.038,2.0253,5.0506,6.2911
71,24,1,2.5,2.3,3,1.8333,1,1,7,7,7,1.6962,2.3671,6.1772,6.1266
72,1,2,3.5,3.3,4,2.5,7,1,7,7,7,6.6709,2.2785,6.4304,6.6329
72,2,2,3.5,3.3,4,2.5,7,4,7,7,6,6.4557,3.3077,5.6329,5.557
72,3,2,3.5,3.3,4,2.5,5,3,6,5,1,5.9114,3.557,4.359,5.0886
72,4,2,3.5,3.3,4,2.5,7,1,7,7,7,6.5316,2.3544,6.3291,6.1013
72,5,2,3.5,3.3,4,2.5,7,3,7,5,7,6.0253,2.7468,5.2436,5.9241
72,6,2,3.5,3.3,4,2.5,7,3,7,2,4,6.5949,3.9114,3.0513,6.1266
72,7,2,3.5,3.3,4,2.5,5,7,6,6,6,3.2658,6.1266,5.8228,5.962
72,8,2,3.5,3.3,4,2.5,5,7,6,5,5,2.4231,6.1282,4.9231,5.2179
72,9,2,3.5,3.3,4,2.5,3,6,4,6,3,2.9114,4.8462,5.038,4.5696
72,10,2,3.5,3.3,4,2.5,6,3,7,7,2,2.8228,4.7468,5,4.7722
72,11,2,3.5,3.3,4,2.5,4,6,6,3,2,4.1013,5.7848,3.3165,5.962
72,12,2,3.5,3.3,4,2.5,3,7,3,1,1,2.481,6.6456,3.4937,4.6709
72,13,2,3.5,3.3,4,2.5,5,6,6,3,2,5.6329,5.0886,5.1013,3.9494
72,14,2,3.5,3.3,4,2.5,7,5,7,7,4,5.4051,5.4557,4.859,4.3544
72,15,2,3.5,3.3,4,2.5,6,7,5,5,2,5.7722,5.6962,5,6.0886
72,16,2,3.5,3.3,4,2.5,5,6,6,6,3,4.519,4.7179,5.5513,4.9241
72,17,2,3.5,3.3,4,2.5,7,7,5,5,3,5.3038,5.6582,3.9241,4.1139
72,18,2,3.5,3.3,4,2.5,7,5,7,5,7,5.6835,4.7342,3.0127,6.0886
72,19,2,3.5,3.3,4,2.5,5,1,7,7,3,3.1139,2.7089,5.6282,6.1392
72,20,2,3.5,3.3,4,2.5,3,2,7,6,3,3.2785,2.0641,5.0759,6.0127
72,21,2,3.5,3.3,4,2.5,2,1,6,6,5,1.8228,2.519,6.0759,6.3165
72,22,2,3.5,3.3,4,2.5,7,1,7,7,7,2.6835,2.6835,4.0253,4.4557
72,23,2,3.5,3.3,4,2.5,6,1,7,7,5,3.038,2.0253,5.0506,6.2911
72,24,2,3.5,3.3,4,2.5,3,3,7,7,6,1.6962,2.3671,6.1772,6.1266
73,1,2,4.7857,5,4.25,5,7,3,7,7,7,6.6709,2.2785,6.4304,6.6329
73,2,2,4.7857,5,4.25,5,7,3,6,6,2,6.4557,3.3077,5.6329,5.557
73,3,2,4.7857,5,4.25,5,7,2,4,4,1,5.9114,3.557,4.359,5.0886
73,4,2,4.7857,5,4.25,5,7,3,7,7,7,6.5316,2.3544,6.3291,6.1013
73,5,2,4.7857,5,4.25,5,7,2,7,7,7,6.0253,2.7468,5.2436,5.9241
73,6,2,4.7857,5,4.25,5,7,3,4,4,6,6.5949,3.9114,3.0513,6.1266
73,7,2,4.7857,5,4.25,5,6,6,6,6,2,3.2658,6.1266,5.8228,5.962
73,8,2,4.7857,5,4.25,5,1,7,4,3,1,2.4231,6.1282,4.9231,5.2179
73,9,2,4.7857,5,4.25,5,2,5,2,2,1,2.9114,4.8462,5.038,4.5696
73,10,2,4.7857,5,4.25,5,4,3,5,5,3,2.8228,4.7468,5,4.7722
73,11,2,4.7857,5,4.25,5,5,4,4,4,2,4.1013,5.7848,3.3165,5.962
73,12,2,4.7857,5,4.25,5,4,7,2,2,1,2.481,6.6456,3.4937,4.6709
73,13,2,4.7857,5,4.25,5,6,4,3,6,1,5.6329,5.0886,5.1013,3.9494
73,14,2,4.7857,5,4.25,5,7,4,7,7,7,5.4051,5.4557,4.859,4.3544
73,15,2,4.7857,5,4.25,5,7,4,6,6,6,5.7722,5.6962,5,6.0886
73,16,2,4.7857,5,4.25,5,3,4,4,4,4,4.519,4.7179,5.5513,4.9241
73,17,2,4.7857,5,4.25,5,4,3,2,3,1,5.3038,5.6582,3.9241,4.1139
73,18,2,4.7857,5,4.25,5,6,4,5,3,4,5.6835,4.7342,3.0127,6.0886
73,19,2,4.7857,5,4.25,5,4,3,5,5,5,3.1139,2.7089,5.6282,6.1392
73,20,2,4.7857,5,4.25,5,4,2,6,6,7,3.2785,2.0641,5.0759,6.0127
73,21,2,4.7857,5,4.25,5,3,3,7,7,6,1.8228,2.519,6.0759,6.3165
73,22,2,4.7857,5,4.25,5,4,2,4,4,2,2.6835,2.6835,4.0253,4.4557
73,23,2,4.7857,5,4.25,5,4,2,6,6,5,3.038,2.0253,5.0506,6.2911
73,24,2,4.7857,5,4.25,5,2,2,6,6,3,1.6962,2.3671,6.1772,6.1266
74,1,2,3.0714,3.4,2.25,3,7,4,7,7,7,6.6709,2.2785,6.4304,6.6329
74,2,2,3.0714,3.4,2.25,3,7,7,7,7,7,6.4557,3.3077,5.6329,5.557
74,3,2,3.0714,3.4,2.25,3,7,3,1,1,1,5.9114,3.557,4.359,5.0886
74,4,2,3.0714,3.4,2.25,3,7,3,5,5,4,6.5316,2.3544,6.3291,6.1013
74,5,2,3.0714,3.4,2.25,3,7,4,7,7,5,6.0253,2.7468,5.2436,5.9241
74,6,2,3.0714,3.4,2.25,3,7,4,7,7,7,6.5949,3.9114,3.0513,6.1266
74,7,2,3.0714,3.4,2.25,3,4,7,7,7,7,3.2658,6.1266,5.8228,5.962
74,8,2,3.0714,3.4,2.25,3,1,7,3,3,4,2.4231,6.1282,4.9231,5.2179
74,9,2,3.0714,3.4,2.25,3,1,4,3,3,1,2.9114,4.8462,5.038,4.5696
74,10,2,3.0714,3.4,2.25,3,1,7,7,7,2,2.8228,4.7468,5,4.7722
74,11,2,3.0714,3.4,2.25,3,7,7,7,7,7,4.1013,5.7848,3.3165,5.962
74,12,2,3.0714,3.4,2.25,3,1,7,1,1,1,2.481,6.6456,3.4937,4.6709
74,13,2,3.0714,3.4,2.25,3,7,5,7,6,2,5.6329,5.0886,5.1013,3.9494
74,14,2,3.0714,3.4,2.25,3,1,7,4,4,1,5.4051,5.4557,4.859,4.3544
74,15,2,3.0714,3.4,2.25,3,7,7,7,7,4,5.7722,5.6962,5,6.0886
74,16,2,3.0714,3.4,2.25,3,1,4,7,7,2,4.519,4.7179,5.5513,4.9241
74,17,2,3.0714,3.4,2.25,3,4,7,4,4,1,5.3038,5.6582,3.9241,4.1139
74,18,2,3.0714,3.4,2.25,3,4,5,6,4,4,5.6835,4.7342,3.0127,6.0886
74,19,2,3.0714,3.4,2.25,3,1,4,7,7,2,3.1139,2.7089,5.6282,6.1392
74,20,2,3.0714,3.4,2.25,3,1,4,7,7,7,3.2785,2.0641,5.0759,6.0127
74,21,2,3.0714,3.4,2.25,3,1,5,7,7,4,1.8228,2.519,6.0759,6.3165
74,22,2,3.0714,3.4,2.25,3,1,4,1,1,1,2.6835,2.6835,4.0253,4.4557
74,23,2,3.0714,3.4,2.25,3,1,3,7,7,7,3.038,2.0253,5.0506,6.2911
74,24,2,3.0714,3.4,2.25,3,1,1,7,7,7,1.6962,2.3671,6.1772,6.1266
75,1,1,1.8571,1.4,3,1,6,2,5,5,6,6.6709,2.2785,6.4304,6.6329
75,2,1,1.8571,1.4,3,1,6,4,5,5,2,6.4557,3.3077,5.6329,5.557
75,3,1,1.8571,1.4,3,1,6,3,5,5,7,5.9114,3.557,4.359,5.0886
75,4,1,1.8571,1.4,3,1,7,1,5,7,5,6.5316,2.3544,6.3291,6.1013
75,5,1,1.8571,1.4,3,1,6,3,4,4,2,6.0253,2.7468,5.2436,5.9241
75,6,1,1.8571,1.4,3,1,7,4,7,3,6,6.5949,3.9114,3.0513,6.1266
75,7,1,1.8571,1.4,3,1,5,4,6,5,6,3.2658,6.1266,5.8228,5.962
75,8,1,1.8571,1.4,3,1,4,5,4,4,3,2.4231,6.1282,4.9231,5.2179
75,9,1,1.8571,1.4,3,1,2,4,3,4,1,2.9114,4.8462,5.038,4.5696
75,10,1,1.8571,1.4,3,1,7,7,7,7,7,2.8228,4.7468,5,4.7722
75,11,1,1.8571,1.4,3,1,6,5,6,4,7,4.1013,5.7848,3.3165,5.962
75,12,1,1.8571,1.4,3,1,3,6,6,5,6,2.481,6.6456,3.4937,4.6709
75,13,1,1.8571,1.4,3,1,6,7,3,4,4,5.6329,5.0886,5.1013,3.9494
75,14,1,1.8571,1.4,3,1,5,2,4,5,4,5.4051,5.4557,4.859,4.3544
75,15,1,1.8571,1.4,3,1,6,5,6,5,6,5.7722,5.6962,5,6.0886
75,16,1,1.8571,1.4,3,1,5,3,4,4,4,4.519,4.7179,5.5513,4.9241
75,17,1,1.8571,1.4,3,1,7,5,6,6,5,5.3038,5.6582,3.9241,4.1139
75,18,1,1.8571,1.4,3,1,7,5,6,3,7,5.6835,4.7342,3.0127,6.0886
75,19,1,1.8571,1.4,3,1,2,3,7,6,7,3.1139,2.7089,5.6282,6.1392
75,20,1,1.8571,1.4,3,1,4,3,4,4,5,3.2785,2.0641,5.0759,6.0127
75,21,1,1.8571,1.4,3,1,2,2,7,6,7,1.8228,2.519,6.0759,6.3165
75,22,1,1.8571,1.4,3,1,3,2,3,2,NaN,2.6835,2.6835,4.0253,4.4557
75,23,1,1.8571,1.4,3,1,3,2,7,5,6,3.038,2.0253,5.0506,6.2911
75,24,1,1.8571,1.4,3,1,1,1,4,4,3,1.6962,2.3671,6.1772,6.1266
76,1,1,4,4.1,3.75,3.6667,7,3,7,7,6,6.6709,2.2785,6.4304,6.6329
76,2,1,4,4.1,3.75,3.6667,7,5,6,3,3,6.4557,3.3077,5.6329,5.557
76,3,1,4,4.1,3.75,3.6667,7,5,6,4,4,5.9114,3.557,4.359,5.0886
76,4,1,4,4.1,3.75,3.6667,7,2,6,7,5,6.5316,2.3544,6.3291,6.1013
76,5,1,4,4.1,3.75,3.6667,6,2,7,7,6,6.0253,2.7468,5.2436,5.9241
76,6,1,4,4.1,3.75,3.6667,7,4,7,5,7,6.5949,3.9114,3.0513,6.1266
76,7,1,4,4.1,3.75,3.6667,4,6,3,5,4,3.2658,6.1266,5.8228,5.962
76,8,1,4,4.1,3.75,3.6667,4,6,6,3,2,2.4231,6.1282,4.9231,5.2179
76,9,1,4,4.1,3.75,3.6667,4,6,5,5,2,2.9114,4.8462,5.038,4.5696
76,10,1,4,4.1,3.75,3.6667,1,6,4,5,2,2.8228,4.7468,5,4.7722
76,11,1,4,4.1,3.75,3.6667,6,7,7,5,7,4.1013,5.7848,3.3165,5.962
76,12,1,4,4.1,3.75,3.6667,2,7,5,3,3,2.481,6.6456,3.4937,4.6709
76,13,1,4,4.1,3.75,3.6667,7,6,4,6,3,5.6329,5.0886,5.1013,3.9494
76,14,1,4,4.1,3.75,3.6667,6,4,2,3,1,5.4051,5.4557,4.859,4.3544
76,15,1,4,4.1,3.75,3.6667,5,5,7,4,5,5.7722,5.6962,5,6.0886
76,16,1,4,4.1,3.75,3.6667,5,4,6,7,3,4.519,4.7179,5.5513,4.9241
76,17,1,4,4.1,3.75,3.6667,3,4,2,4,1,5.3038,5.6582,3.9241,4.1139
76,18,1,4,4.1,3.75,3.6667,6,4,7,5,7,5.6835,4.7342,3.0127,6.0886
76,19,1,4,4.1,3.75,3.6667,4,4,7,6,7,3.1139,2.7089,5.6282,6.1392
76,20,1,4,4.1,3.75,3.6667,1,1,7,7,4,3.2785,2.0641,5.0759,6.0127
76,21,1,4,4.1,3.75,3.6667,1,3,7,7,5,1.8228,2.519,6.0759,6.3165
76,22,1,4,4.1,3.75,3.6667,5,3,7,4,2,2.6835,2.6835,4.0253,4.4557
76,23,1,4,4.1,3.75,3.6667,1,3,7,7,7,3.038,2.0253,5.0506,6.2911
76,24,1,4,4.1,3.75,3.6667,2,2,5,7,4,1.6962,2.3671,6.1772,6.1266
77,1,2,4.5714,4.6,4.5,4.3333,7,3,7,6,7,6.6709,2.2785,6.4304,6.6329
77,2,2,4.5714,4.6,4.5,4.3333,7,2,3,4,1,6.4557,3.3077,5.6329,5.557
77,3,2,4.5714,4.6,4.5,4.3333,6,6,5,4,1,5.9114,3.557,4.359,5.0886
77,4,2,4.5714,4.6,4.5,4.3333,7,4,7,7,7,6.5316,2.3544,6.3291,6.1013
77,5,2,4.5714,4.6,4.5,4.3333,4,4,7,6,7,6.0253,2.7468,5.2436,5.9241
77,6,2,4.5714,4.6,4.5,4.3333,7,3,6,3,7,6.5949,3.9114,3.0513,6.1266
77,7,2,4.5714,4.6,4.5,4.3333,1,6,6,6,5,3.2658,6.1266,5.8228,5.962
77,8,2,4.5714,4.6,4.5,4.3333,3,4,3,4,1,2.4231,6.1282,4.9231,5.2179
77,9,2,4.5714,4.6,4.5,4.3333,1,4,3,5,1,2.9114,4.8462,5.038,4.5696
77,10,2,4.5714,4.6,4.5,4.3333,1,7,6,6,6,2.8228,4.7468,5,4.7722
77,11,2,4.5714,4.6,4.5,4.3333,5,7,7,1,3,4.1013,5.7848,3.3165,5.962
77,12,2,4.5714,4.6,4.5,4.3333,2,7,6,4,4,2.481,6.6456,3.4937,4.6709
77,13,2,4.5714,4.6,4.5,4.3333,6,6,5,5,2,5.6329,5.0886,5.1013,3.9494
77,14,2,4.5714,4.6,4.5,4.3333,1,5,4,3,1,5.4051,5.4557,4.859,4.3544
77,15,2,4.5714,4.6,4.5,4.3333,5,7,7,5,7,5.7722,5.6962,5,6.0886
77,16,2,4.5714,4.6,4.5,4.3333,6,4,7,7,4,4.519,4.7179,5.5513,4.9241
77,17,2,4.5714,4.6,4.5,4.3333,5,5,2,3,1,5.3038,5.6582,3.9241,4.1139
77,18,2,4.5714,4.6,4.5,4.3333,7,6,7,2,6,5.6835,4.7342,3.0127,6.0886
77,19,2,4.5714,4.6,4.5,4.3333,1,1,7,7,4,3.1139,2.7089,5.6282,6.1392
77,20,2,4.5714,4.6,4.5,4.3333,1,1,7,5,7,3.2785,2.0641,5.0759,6.0127
77,21,2,4.5714,4.6,4.5,4.3333,1,1,7,7,7,1.8228,2.519,6.0759,6.3165
77,22,2,4.5714,4.6,4.5,4.3333,7,2,3,4,1,2.6835,2.6835,4.0253,4.4557
77,23,2,4.5714,4.6,4.5,4.3333,1,2,7,6,7,3.038,2.0253,5.0506,6.2911
77,24,2,4.5714,4.6,4.5,4.3333,1,1,7,6,7,1.6962,2.3671,6.1772,6.1266
78,1,1,4.5,4.7,4,4.5,7,4,7,7,6,6.6709,2.2785,6.4304,6.6329
78,2,1,4.5,4.7,4,4.5,5,3,3,6,4,6.4557,3.3077,5.6329,5.557
78,3,1,4.5,4.7,4,4.5,5,4,5,5,5,5.9114,3.557,4.359,5.0886
78,4,1,4.5,4.7,4,4.5,7,2,6,7,6,6.5316,2.3544,6.3291,6.1013
78,5,1,4.5,4.7,4,4.5,7,4,5,6,4,6.0253,2.7468,5.2436,5.9241
78,6,1,4.5,4.7,4,4.5,7,4,5,4,5,6.5949,3.9114,3.0513,6.1266
78,7,1,4.5,4.7,4,4.5,1,5,5,5,5,3.2658,6.1266,5.8228,5.962
78,8,1,4.5,4.7,4,4.5,1,5,5,6,3,2.4231,6.1282,4.9231,5.2179
78,9,1,4.5,4.7,4,4.5,1,5,5,6,4,2.9114,4.8462,5.038,4.5696
78,10,1,4.5,4.7,4,4.5,1,4,5,5,2,2.8228,4.7468,5,4.7722
78,11,1,4.5,4.7,4,4.5,5,7,7,5,5,4.1013,5.7848,3.3165,5.962
78,12,1,4.5,4.7,4,4.5,2,7,5,5,3,2.481,6.6456,3.4937,4.6709
78,13,1,4.5,4.7,4,4.5,5,5,5,5,3,5.6329,5.0886,5.1013,3.9494
78,14,1,4.5,4.7,4,4.5,7,7,1,7,1,5.4051,5.4557,4.859,4.3544
78,15,1,4.5,4.7,4,4.5,3,6,6,6,4,5.7722,5.6962,5,6.0886
78,16,1,4.5,4.7,4,4.5,3,4,5,5,1,4.519,4.7179,5.5513,4.9241
78,17,1,4.5,4.7,4,4.5,6,6,5,6,5,5.3038,5.6582,3.9241,4.1139
78,18,1,4.5,4.7,4,4.5,6,5,5,3,3,5.6835,4.7342,3.0127,6.0886
78,19,1,4.5,4.7,4,4.5,1,2,4,4,6,3.1139,2.7089,5.6282,6.1392
78,20,1,4.5,4.7,4,4.5,1,1,3,4,1,3.2785,2.0641,5.0759,6.0127
78,21,1,4.5,4.7,4,4.5,1,4,5,4,3,1.8228,2.519,6.0759,6.3165
78,22,1,4.5,4.7,4,4.5,1,3,6,5,5,2.6835,2.6835,4.0253,4.4557
78,23,1,4.5,4.7,4,4.5,4,2,6,6,6,3.038,2.0253,5.0506,6.2911
78,24,1,4.5,4.7,4,4.5,1,1,3,7,1,1.6962,2.3671,6.1772,6.1266
79,1,2,3.7143,3.6,4,3.5,7,2,7,7,6,6.6709,2.2785,6.4304,6.6329
79,2,2,3.7143,3.6,4,3.5,7,3,7,7,5,6.4557,3.3077,5.6329,5.557
79,3,2,3.7143,3.6,4,3.5,5,6,4,2,3,5.9114,3.557,4.359,5.0886
79,4,2,3.7143,3.6,4,3.5,6,3,7,7,2,6.5316,2.3544,6.3291,6.1013
79,5,2,3.7143,3.6,4,3.5,5,3,6,5,2,6.0253,2.7468,5.2436,5.9241
79,6,2,3.7143,3.6,4,3.5,5,6,7,2,4,6.5949,3.9114,3.0513,6.1266
79,7,2,3.7143,3.6,4,3.5,3,5,6,7,6,3.2658,6.1266,5.8228,5.962
79,8,2,3.7143,3.6,4,3.5,2,7,7,7,6,2.4231,6.1282,4.9231,5.2179
79,9,2,3.7143,3.6,4,3.5,2,6,5,7,2,2.9114,4.8462,5.038,4.5696
79,10,2,3.7143,3.6,4,3.5,5,3,5,6,4,2.8228,4.7468,5,4.7722
79,11,2,3.7143,3.6,4,3.5,7,7,7,2,3,4.1013,5.7848,3.3165,5.962
79,12,2,3.7143,3.6,4,3.5,1,7,5,2,5,2.481,6.6456,3.4937,4.6709
79,13,2,3.7143,3.6,4,3.5,4,5,6,4,1,5.6329,5.0886,5.1013,3.9494
79,14,2,3.7143,3.6,4,3.5,2,5,1,1,2,5.4051,5.4557,4.859,4.3544
79,15,2,3.7143,3.6,4,3.5,6,4,5,4,2,5.7722,5.6962,5,6.0886
79,16,2,3.7143,3.6,4,3.5,6,3,5,5,1,4.519,4.7179,5.5513,4.9241
79,17,2,3.7143,3.6,4,3.5,3,6,2,2,1,5.3038,5.6582,3.9241,4.1139
79,18,2,3.7143,3.6,4,3.5,7,5,6,1,4,5.6835,4.7342,3.0127,6.0886
79,19,2,3.7143,3.6,4,3.5,3,5,6,5,3,3.1139,2.7089,5.6282,6.1392
79,20,2,3.7143,3.6,4,3.5,2,3,7,4,6,3.2785,2.0641,5.0759,6.0127
79,21,2,3.7143,3.6,4,3.5,1,4,7,7,7,1.8228,2.519,6.0759,6.3165
79,22,2,3.7143,3.6,4,3.5,7,5,6,4,4,2.6835,2.6835,4.0253,4.4557
79,23,2,3.7143,3.6,4,3.5,1,2,7,4,5,3.038,2.0253,5.0506,6.2911
79,24,2,3.7143,3.6,4,3.5,1,2,7,7,7,1.6962,2.3671,6.1772,6.1266
